Country Name;Country Code;Series Name;Series Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Bermuda;BMU;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,04302674;12,58254206;11,01442918;10,89311134;12,094597;11,89258583;12,80320862;13,76364473;13,4097576;14,74851703;12,23790408
Bhutan;BTN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;27,8570302;32,42718724;39,98537612;41,08680798;48,91497173;44,71691596;37,45970456;27,21326604;31,3105534;35,24741052;54,04204741;61,38918064;68,56944876;66,860298;67,73319343;61,21514995;47,80769295;42,91836145;44,16347853;50,18927115;62,93345252;68,2199911;69,44872689;64,01432421;56,51195441;56,43111049;56,39938777;54,16776904;54,01551736;46,08535794;39,07057236
Bolivia;BOL;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;12,53193671;15,57776925;16,70433587;16,56377524;14,37119505;15,24400306;16,23722127;19,63196904;23,60651171;18,77185208;18,14347869;14,26843447;16,29467339;13,23207231;11,02170315;14,25362163;13,86533111;15,18665485;17,55274006;16,97126097;17,00701846;19,81555243;17,67299199;19,01772689;21,03379703;20,28127688;21,05736185;24,37634079;24,0294939;22,70241369;17,26834592
Bosnia and Herzegovina;BIH;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;19,98314608;41,2139014;41,99999937;38,00000028;27,99997931;30,30638485;31,57984356;31,47438703;30,29844026;30,51999835;29,45422458;25,81245478;30,46919276;32,31198323;23,71320992;21,91466859;22,67590671;22,88357056;21,66858504;23,03401398;22,16983458;23,33038364;25,16429047;24,81202067;25,19103613;23,46769978
Botswana;BWA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;37,36697697;33,2101747;30,41930063;28,77953098;25,98254421;27,13013375;23,44352121;24,0519866;37,93667259;25,62595125;29,55108039;29,88813662;30,19380521;30,14300742;31,351443;25,37413389;21,69278159;23,07475686;35,4683348;32,62990767;34,70210913;39,11811505;35,99986178;24,87932872;25,25306257;28,44328922;22,06769821;25,00589632;25,90287964;30,82044056;32,72725984
Brazil;BRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;20,1677066;19,76876887;18,93453994;20,84635521;22,14556295;17,29234635;17,26694638;17,76398562;18,16475192;17,38955974;18,90311927;18,74186029;17,44907948;16,8566884;17,91256834;17,20488345;17,81647388;19,81932598;21,61938285;18,79613503;21,80132156;21,82627112;21,41722537;21,69376696;20,54841076;17,41162587;14,96954697;14,6255876;15,09504163;15,5167908;16,1158206
British Virgin Islands;VGB;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;10,8883468;12,14908655;15,37633433;19,62427387;18,10879847;22,53987421;27,57809826;23,67095209;24,67193697;15,588759;18,73747044;20,87032029;33,85960556;21,98788065;19,58796605;16,11526986;15,17217203;19,75400375;20,6413589;26,22039111;23,69025753;26,02429289;32,88214652;39,59341162;27,44181699;35,24732586;34,62026285;34,80476019;41,06659593;38,6777535;40,58783027
Bulgaria;BGR;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;25,58877829;22,59764186;19,88894422;15,28203413;9,391171994;17,72878244;1,157310989;9,727381637;18,70860503;19,84369964;19,04614349;21,35107179;20,52902088;22,07417339;23,43335211;27,73967166;32,05633531;33,60623366;36,92453897;28,53822071;22,51796856;21,35818296;21,88708499;21,0060109;21,50783394;20,9999296;18,96243249;19,81699847;21,16615726;20,73400318;20,1519208
Burkina Faso;BFA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;18,91339663;21,2456099;19,30243347;19,45939738;27,16616165;23,92534288;24,94470713;27,39177838;24,17456283;17,29650159;14,57069906;13,54589787;13,45168488;15,45928136;15,51810381;17,56359353;16,12500563;18,25108478;20,73196245;19,99003226;21,990434;22,1235118;24,6529929;23,70991501;19,26224919;19,40669972;20,79554795;22,06183659;21,73910482;19,75786801;17,16151743
Burundi;BDI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Cabo Verde;CPV;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47,27148425;45,93580455;41,36029331;44,95680604;44,91177438;35,20387138;29,98728655;34,9962523;29,10717444;28,55537824;29,28348624;27,48615918;23,43197387;28,96192366
Cambodia;KHM;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;11,8804071;11,93855081;14,55231684;14,72005581;15,02049984;11,83376966;16,98372802;20,34425094;20,20552086;23,86841432;24,00582247;23,97299635;24,30015366;25,24766358;25,69146028;23,08002;26,33232793;22,31749004;22,36771492;24,67123327;26,8520095;30,01267161;29,87149382;30,38503258;30,63345269;30,73941924;31,39455419;31,35122754
Cameroon;CMR;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;17,81197837;16,67265481;14,30538628;13,76162443;16,61161628;17,53960631;17,36664751;17,68394047;18,45340497;17,6692974;17,19233057;18,7740622;19,44139442;18,09473617;18,86781432;18,67092549;17,77585984;18,37844965;19,75405433;18,55968537;18,22844404;18,73240082;18,00073817;18,65154597;19,72783434;18,24985549;19,81805484;19,4451374;19,53802964;18,9346455;17,66054398
Canada;CAN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;21,30421092;19,34129697;18,37741984;18,47498852;19,516094;19,38034273;18,92772326;21,21800208;21,04527298;20,68424285;20,61446771;19,67139493;19,73934541;20,46667761;21,38286053;22,63204211;23,59589302;23,90787622;24,07250278;21,95949429;23,4820047;24,15145347;24,8675436;24,90767507;24,87070761;23,82159339;22,76112016;23,55046923;23,37731116;23,04242417;22,67471761
Cayman Islands;CYM;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Central African Republic;CAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;12,70805981;12,6480118;12,40250132;10,57848181;11,70605363;14,11903115;7,275021434;10,08018914;11,01276891;12,9619644;11,07229594;10,24082921;9,624946666;6,404792507;6,812138026;9,864817356;10,23421102;10,68724058;12,72849237;13,20417248;16,8437813;13,70846447;10,83397513;7,515324022;21,99079072;21,80538045;22,46346795;25,6012512;26;26;26
Chad;TCD;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;6,753507456;6,543070259;7,468113915;9,759301852;16,63991107;13,1924876;20,25016049;19,48477886;16,93422051;13,6915006;23,27390222;40,25037691;60,15617303;52,12177432;24,28387192;19,10984386;17,70392924;18,36922763;18,54688471;19,71818144;21,85444822;24,96962381;24,92686836;23,90262226;29,47959716;22,8922388;18,35858902;18,53665189;21,92625493;24,29099309;22,78744555
Channel Islands;CHI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Chile;CHL;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;25,72326538;23,34167628;24,86355747;27,78129126;25,53433688;27,52926225;29,88121126;29,85926565;28,61868628;22,55047469;23,75075555;24,09121391;24,10838781;23,39913543;21,24322728;23,26770087;22,18632039;22,34802267;28,89694247;22,92000792;24,77546766;26,64629672;28,79134947;27,4969588;25,15809342;25,59943795;23,70879029;22,63666996;24,20307842;24,93900989;21,0582071
China;CHN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;34,09149854;35,53774427;39,30816688;43,47635519;40,27837469;39,09218906;37,77686378;35,74135245;34,98594869;34,23361411;33,63268271;35,52385801;36,06878168;39,42801303;41,63437416;40,1780867;39,68970035;40,22208792;41,96072494;44,92826389;46,10234433;46,27030128;45,81692117;45,92240935;45,31153527;42,73498726;42,13861662;42,54973755;43,31382749;42,66953741;42,57237351
Colombia;COL;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;20,60673055;19,10546385;20,55450146;24,94213311;25,53844675;25,79874333;22,15093866;20,92375062;19,72807918;12,88013417;14,89562703;16,03225135;17,25154184;18,68181902;19,44099661;21,65624131;22,9389629;23,45428069;23,72092145;21,98758309;21,88876227;22,99559144;22,10464406;22,18254485;24,00331366;23,77369229;23,16741956;21,59937684;21,19547556;21,38060955;19,12814694
Comoros;COM;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;18,04228002;18,04237645;18,04233559;18,04234491;18,04234204;18,04228948;18,04236157;18,04229842;18,0422766;18,04227635;18,04229519;18,04234013;18,04231173;18,04232163;18,042334;18,04231317;18,04232578;16,8874091;19,24887687;17,99068055;18,1749509;16,02145264;16,15157336;16,35618441;15,20296585;13,63804028;12,56067301;13,43344337;14,86809293;12,73480625;11,80176252
Congo, Dem. Rep.;COD;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;0;..;..;7,544642408;9,373601553;27,85181701;2,500000031;2,100000021;3,069010671;14,43349633;6,704140752;7,435791083;9,524554843;12,25692055;17,13655926;17,42161726;15,85997551;19,19426646;18,3539612;24,0289276;25,28697786;26,11218844;28,10166773;31,99414395;28,24897604;25,73013911;27,56112773;28,67434492;22,30262448;21,84882574
Congo, Rep.;COG;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;15,90551181;20,52816443;21,59969088;29,49611893;54,48613543;36,57264249;32,79041317;22,23338497;26,68437527;27,77202788;22,6259542;26,35663721;23,40759656;26,09032417;22,52034084;25,93799848;28,28345678;61,05369606;42,07141217;54,29511083;47,19017067;36,84190123;43,81682827;47,06448238;52,84461725;76,78232468;71,26685576;45,89448623;29,52700886;25,90009654;23,73156703
Costa Rica;CRI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;27,3228218;18,40186842;20,4335201;21,02880085;20,77075591;19,54183962;17,75047996;20,05441807;22,66177946;21,07979806;20,6866903;20,11548912;19,88631938;18,96505104;18,92997061;18,96414573;21,08564151;23,28676827;24,61074009;18,4529136;19,83391852;20,0481796;19,85419551;19,59046016;19,22315329;18,85372644;18,88894098;18,06487424;18,36986057;16,0640852;16,16305467
Cote d'Ivoire;CIV;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;6,688803339;7,358001161;6,923884602;9,793071084;13,71571807;15,59844581;13,01925311;16,52857669;20,27214033;14,62669184;15,89240727;14,22034092;12,02347548;13,9684419;14,71829264;13,84214145;14,18082712;13,72627351;18,18002069;14,74354959;21,68105453;16,59371891;20,4508171;22,90980133;22,62045583;23,38814947;23,19540919;20,81881638;22,2527905;21,9899385;21,74289341
Croatia;HRV;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;16,18979932;19,48369566;24,64985586;20,92690693;20,40435669;19,32107219;20,49855934;23,76174441;27,23093238;26,02468264;26,07936301;28,09242433;28,15275061;29,54931801;24,37492596;20,36706196;19,000393;18,02429978;18,72459516;18,05851052;19,47885351;19,89684618;20,839418;22,48974356;21,96654262;23,54436627
Cuba;CUB;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;24,80249224;13,99548243;6,544959175;6,394381927;5,242130851;7,014274978;15,89695562;14,95392944;13,20312508;11,85702671;12,50335347;11,46472489;9,196350159;8,503615478;8,800617753;10,77459352;11,72861509;10,18396387;14,84467892;10,9375;10,07337396;8,470792869;8,57521773;9,393633017;7,6113276;9,389231151;9,560206856;10,29824862;12,03357887;11,49499747;9,874990685
Curacao;CUW;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37,77599539;32,20113923;30,48385329;25,78912889;26,36974175;28,63952767;30,89590663;41,06735492;..;..
Cyprus;CYP;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;27,04542752;25,84215003;28,69895942;24,08770256;25,51565377;26,53386843;24,20254362;24,02881255;19,03971388;19,81345231;20,4291578;17,73455353;20,2817487;19,4983267;21,86490745;22,20943744;24,31375439;24,07100753;28,64493302;22,53177179;23,68672688;18,54812118;15,81778999;12,56505834;13,18773956;13,32267954;17,05414631;20,3824582;18,94312735;19,49074594;20,64475612
Czechia;CZE;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;24,3277286;22,27240667;25,3890239;26,46472308;29,78170507;33,85618606;35,83205292;32,69534302;30,74318405;29,74513458;31,83502104;32,00603186;30,48161818;29,54958656;29,82427164;29,28560286;30,07969403;32,10721073;30,99940954;26,39788823;26,73128765;26,60533702;25,66884211;24,3768606;25,34943539;26,96862492;25,0750047;25,08974109;25,6426079;26,17185066;24,73020518
Denmark;DNK;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;20,79264714;19,60011186;18,9233801;17,35489586;18,71583658;20,64464005;20,01927384;22,01503541;22,59969616;20,8350374;22,29440618;21,74938845;21,2568155;20,8859989;21,64608196;22,17130943;24,26275155;25,23136773;24,0357328;19,03262556;17,82215511;18,98749458;19,22697175;19,35251464;20,14820304;20,54353117;21,68071242;21,95682422;22,53231468;21,88599988;22,76265326
Djibouti;DJI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;56,90792979;3,115185099;-3,945924357;21,93594011;21,63280793;2,786900756;2,2814597;-0,248727785
Dominica;DMA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Dominican Republic;DOM;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;23,34965915;16,64806902;18,79126779;19,75813793;21,00439561;20,04953703;20,05426754;22,10140526;28,06937834;27,11277108;27,8926622;26,77064407;26,95675568;19,40916274;20,62734865;24,77307115;26,9268715;27,63341946;29,89821158;23,37221064;26,07142183;24,60332369;23,75255972;22,10576128;22,39460761;22,65069072;22,17286527;21,18092063;25,20229082;25,23486238;24,87951592
Ecuador;ECU;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;20,15203808;17,89935607;18,56715807;17,03100408;17,42567041;16,08845426;14,93866053;16,6179432;19,98491056;15,76015829;17,16695041;18,49130812;19,65626258;15,77307667;16,25031855;17,46450103;18,11812856;18,31755978;21,56594079;21,17323514;23,49001587;23,53209115;23,01330365;24,88335289;24,70589078;22,68643583;20,24605086;22,48038782;22,54043933;21,04923118;17,58491297
Egypt, Arab Rep.;EGY;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;28,91440585;23,73333333;19,48238677;19,84536082;20,62857143;20,14705882;18,1342633;17,56299361;21,50313152;21,6189857;19,55307263;18,26038472;17,99947216;16,88622754;16,93797651;17,97585887;18,73077546;20,85123523;22,38972641;19,19017463;19,50107741;17,10305594;16,02675106;14,21199742;13,64319249;14,28863701;15,04023031;18,73410104;20,62491963;20,6540386;18,81806066
El Salvador;SLV;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;13,81290212;15,45548516;18,83297265;18,95762973;20,35812247;20,94422192;15,35496418;15,08320348;18,65105575;17,30148455;17,66906046;17,71407;17,06467014;18,42922732;18,14074101;18,60470812;20,07545052;20,80003527;20,17258125;14,05461543;16,6715814;17,7899287;17,70954566;17,01940252;16,39721566;16,01698762;15,96751412;16,67700194;18,37153667;18,3447949;17,2116179
Equatorial Guinea;GNQ;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;39,47674882;26,50112454;29,58590734;27,54175181;39,39282565;38,05629949;32,04927127;41,1481429;30,30804516;28,70930017;24,7014529;16,69864599;14,03171665;12,50149663;10,89170309;6,988464059
Eritrea;ERI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;7,810856542;16,99501349;25,13739619;22,53669613;27,58925736;31,28072738;32,28685892;45,51417965;21,99675676;35,26062176;29,54893233;26,54396041;20,26292175;20,33943972;13,68111654;12,67357541;12,71354048;9,263795978;12,38540149;12,62631766;..;..;..;..;..;..;..;..;..
Estonia;EST;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;25,97980214;26,81272678;26,41113237;27,48302296;30,72325357;31,62450389;25,90380943;28,47610321;29,60263209;32,93076575;35,18803006;34,64885493;33,35083816;39,82568775;40,00589434;31,63340558;21,00877535;21,58767817;25,4681664;29,08050669;26,86971211;26,72761591;24,6409611;24,70235309;25,93819762;27,85039922;26,35608807;29,65386877
Eswatini;SWZ;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16,13457812;19,62758851;17,22170618;17,3577664;17,69679034;19,8490383;16,23183497;15,29022822
Ethiopia;ETH;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,10766647;37,09796197;34,08111832;37,9937253;40,67127298;37,34876297;38,44398716;34,16295511;35,26397563;30,57896866
Faroe Islands;FRO;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;22,1189566;23,66213296;30,81756631;26,12072447;23,29310088;31,40798237;20,23477722;22,0164882;28,67310625;32,14664373;26,16652355;17,53852903;19,52082475;16,25782377;26,25769053;21,59579045;21,75813828;23,96777733;22,1636692;23,45987701;29,7112462;27,61357429;28,25827972
Fiji;FJI;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Finland;FIN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;30,13719713;24,08845627;21,07187507;18,60530312;19,7835536;20,36687184;20,2614315;21,76338883;23,02314188;22,41031461;23,87415131;23,17979711;22,05941795;22,23196277;22,87247781;24,60738707;24,00136526;25,55343501;25,24851611;21,47412441;22,607323;24,33887329;23,62834243;22,65782788;22,16900245;21,90568623;23,58831246;24,30954225;25,72346435;24,56753788;24,98360739
France;FRA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;24,41667174;23,58090306;21,80570099;19,29503455;20,02770938;20,18709965;19,2219852;18,89410866;20,1267071;20,73099771;21,85787707;21,51465007;20,70019053;20,65061682;21,36436855;21,91135348;22,6851886;23,569105;23,46710404;20,71775862;21,3378695;22,49964527;21,82956488;21,52044196;21,83647082;21,71654186;21,59786062;22,1813992;22,61157389;23,02507336;22,80441821
French Polynesia;PYF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24,85554309;21,96805473;22,31990232;23,96722903;20,88322118;21,1616841;18,19441546;18,23944927;19,30286497;18,95606036;19,97060117;18,36579382;19,67412913;27,45985863;25,49851381;21,09592749
